#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
1255309	7186	10293	113038	115581	-	-	TRAF2	TRAIP	MGC:45012|TRAP|TRAP3	RNF206|TRIP	Affinity Capture-Western	physical	Park ES (2015)	25716317	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1255310	7186	8737	113038	114274	-	-	TRAF2	RIPK1	MGC:45012|TRAP|TRAP3	RIP|RIP1	Affinity Capture-Western	physical	Park ES (2015)	25716317	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1255311	7186	329	113038	106826	-	-	TRAF2	BIRC2	MGC:45012|TRAP|TRAP3	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	Affinity Capture-Western	physical	Park ES (2015)	25716317	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1255312	7186	8877	113038	114396	-	-	TRAF2	SPHK1	MGC:45012|TRAP|TRAP3	SPHK	Affinity Capture-Western	physical	Park ES (2015)	25716317	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1277800	7186	15394	113038	200362	-	-	TRAF2	Hoxa1	MGC:45012|TRAP|TRAP3	ERA1|Hox-1.6	Affinity Capture-Western	physical	Lambert B (2012)	23088713	9606	10090	High Throughput	-	-	-	-	-	BIOGRID
1415184	3604	7186	109817	113038	-	-	TNFRSF9	TRAF2	4-1BB|CD137|CDw137|ILA	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Saoulli K (1998)	9607925	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1415186	3604	7186	109817	113038	-	-	TNFRSF9	TRAF2	4-1BB|CD137|CDw137|ILA	MGC:45012|TRAP|TRAP3	Reconstituted Complex	physical	Saoulli K (1998)	9607925	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1416625	3661	7186	109869	113038	-	-	IRF3	TRAF2	-	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Liu S (2015)	25636800	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1416640	329	7186	106826	113038	-	-	BIRC2	TRAF2	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Wang YB (2015)	25681446	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1417104	7186	4217	113038	110381	-	RP3-325F22.4	TRAF2	MAP3K5	MGC:45012|TRAP|TRAP3	ASK1|MAPKKK5|MEKK5	Affinity Capture-Western	physical	Zhang H (2004)	15310755	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1438586	222484	7186	128798	113038	-	-	LNX2	TRAF2	PDZRN1	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Yu H (2011)	21516116	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1438724	2553	7186	108827	113038	-	-	GABPB1	TRAF2	BABPB2|E4TF1|E4TF1-47|E4TF1-53|E4TF1B|GABPB|GABPB2|NRF2B1|NRF2B2	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Yu H (2011)	21516116	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1438802	29781	7186	118913	113038	-	-	NCAPH2	TRAF2	CAPH2	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Yu H (2011)	21516116	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1439000	5565	7186	111552	113038	-	-	PRKAB2	TRAF2	-	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Yu H (2011)	21516116	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1439008	55758	7186	120876	113038	RP11-318L16.1	-	RCOR3	TRAF2	-	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Yu H (2011)	21516116	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1439039	57506	7186	121570	113038	-	-	MAVS	TRAF2	CARDIF|IPS-1|IPS1|VISA	MGC:45012|TRAP|TRAP3	Two-hybrid	physical	Yu H (2011)	21516116	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1439126	7186	7189	113038	113041	-	-	TRAF2	TRAF6	MGC:45012|TRAP|TRAP3	MGC:3310|RNF85	Two-hybrid	physical	Yu H (2011)	21516116	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1439127	7186	79025	113038	122493	-	-	TRAF2	C20orf195	MGC:45012|TRAP|TRAP3	-	Two-hybrid	physical	Yu H (2011)	21516116	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1439128	7186	91544	113038	124844	-	PP2243	TRAF2	UBXN11	MGC:45012|TRAP|TRAP3	COA-1|SOC|SOCI|UBXD5	Two-hybrid	physical	Yu H (2011)	21516116	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1439129	7186	92610	113038	124962	-	-	TRAF2	TIFA	MGC:45012|TRAP|TRAP3	T2BP|T6BP|TIFAA	Two-hybrid	physical	Yu H (2011)	21516116	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1504530	26060	7186	117522	113038	-	-	APPL1	TRAF2	APPL|DIP13alpha	MGC:45012|TRAP|TRAP3	Co-localization	physical	Chen TC (2014)	25241761	9606	9606	High Throughput	-	-	-	in situ PLA	-	BIOGRID
1504558	329	7186	106826	113038	-	-	BIRC2	TRAF2	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	MGC:45012|TRAP|TRAP3	Co-localization	physical	Chen TC (2014)	25241761	9606	9606	High Throughput	-	-	-	in situ PLA	-	BIOGRID
1504560	330	7186	106827	113038	-	-	BIRC3	TRAF2	AIP1|API2|CIAP2|HAIP1|HIAP1|MALT2|MIHC|RNF49|c-IAP2	MGC:45012|TRAP|TRAP3	Co-localization	physical	Chen TC (2014)	25241761	9606	9606	High Throughput	-	-	-	in situ PLA	-	BIOGRID
1504743	2950	7186	109205	113038	-	-	GSTP1	TRAF2	DFN7|FAEES3|GST3|GSTP|HEL-S-22|PI	MGC:45012|TRAP|TRAP3	Co-localization	physical	Chen TC (2014)	25241761	9606	9606	High Throughput	-	-	-	in situ PLA	-	BIOGRID
1504754	3326	7186	109558	113038	RP1-302G2.1	-	HSP90AB1	TRAF2	D6S182|HSP84|HSP90B|HSPC2|HSPCB	MGC:45012|TRAP|TRAP3	Co-localization	physical	Chen TC (2014)	25241761	9606	9606	High Throughput	-	-	-	in situ PLA	-	BIOGRID
1504947	10928	7186	116131	113038	-	-	RALBP1	TRAF2	RIP1|RLIP1|RLIP76	MGC:45012|TRAP|TRAP3	Co-localization	physical	Chen TC (2014)	25241761	9606	9606	High Throughput	-	-	-	in situ PLA	-	BIOGRID
1505017	7132	7186	112986	113038	-	-	TNFRSF1A	TRAF2	CD120a|FPF|MS5|TBP1|TNF-R|TNF-R-I|TNF-R55|TNFAR|TNFR1|TNFR1-d2|TNFR55|TNFR60|p55|p55-R|p60	MGC:45012|TRAP|TRAP3	Co-localization	physical	Chen TC (2014)	25241761	9606	9606	High Throughput	-	-	-	in situ PLA	-	BIOGRID
1505040	7186	4214	113038	110378	-	-	TRAF2	MAP3K1	MGC:45012|TRAP|TRAP3	MAPKKK1|MEKK|MEKK 1|MEKK1|SRXY6	Co-localization	physical	Chen TC (2014)	25241761	9606	9606	High Throughput	-	-	-	in situ PLA	-	BIOGRID
1505041	7186	2081	113038	108391	-	-	TRAF2	ERN1	MGC:45012|TRAP|TRAP3	IRE1|IRE1P|IRE1a|hIRE1p	Co-localization	physical	Chen TC (2014)	25241761	9606	9606	High Throughput	-	-	-	in situ PLA	-	BIOGRID
1505042	7186	71	113038	106586	-	-	TRAF2	ACTG1	MGC:45012|TRAP|TRAP3	ACT|ACTG|BRWS2|DFNA20|DFNA26|HEL-176	Co-localization	physical	Chen TC (2014)	25241761	9606	9606	High Throughput	-	-	-	in situ PLA	-	BIOGRID
1505043	7186	7185	113038	113037	-	-	TRAF2	TRAF1	MGC:45012|TRAP|TRAP3	EBI6|MGC:10353	Co-localization	physical	Chen TC (2014)	25241761	9606	9606	High Throughput	-	-	-	in situ PLA	-	BIOGRID
1505044	7186	3305	113038	109537	-	DADB-333F21.5	TRAF2	HSPA1L	MGC:45012|TRAP|TRAP3	HSP70-1L|HSP70-HOM|HSP70T|hum70t	Co-localization	physical	Chen TC (2014)	25241761	9606	9606	High Throughput	-	-	-	in situ PLA	-	BIOGRID
1505045	7186	7704	113038	113498	-	-	TRAF2	ZBTB16	MGC:45012|TRAP|TRAP3	PLZF|ZNF145	Co-localization	physical	Chen TC (2014)	25241761	9606	9606	High Throughput	-	-	-	in situ PLA	-	BIOGRID
1505046	7186	1027	113038	107461	-	-	TRAF2	CDKN1B	MGC:45012|TRAP|TRAP3	CDKN4|KIP1|MEN1B|MEN4|P27KIP1	Co-localization	physical	Chen TC (2014)	25241761	9606	9606	High Throughput	-	-	-	in situ PLA	-	BIOGRID
1505047	7186	5601	113038	111587	-	-	TRAF2	MAPK9	MGC:45012|TRAP|TRAP3	JNK-55|JNK2|JNK2A|JNK2ALPHA|JNK2B|JNK2BETA|PRKM9|SAPK|SAPK1a|p54a|p54aSAPK	Co-localization	physical	Chen TC (2014)	25241761	9606	9606	High Throughput	-	-	-	in situ PLA	-	BIOGRID
1505048	7186	2475	113038	108757	-	-	TRAF2	MTOR	MGC:45012|TRAP|TRAP3	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	Co-localization	physical	Chen TC (2014)	25241761	9606	9606	High Throughput	-	-	-	in situ PLA	-	BIOGRID
1505049	7186	2316	113038	108605	-	XX-FW83128A1.1	TRAF2	FLNA	MGC:45012|TRAP|TRAP3	ABP-280|ABPX|CSBS|CVD1|FLN|FLN-A|FLN1|FMD|MNS|NHBP|OPD|OPD1|OPD2|XLVD|XMVD	Co-localization	physical	Chen TC (2014)	25241761	9606	9606	High Throughput	-	-	-	in situ PLA	-	BIOGRID
1505050	7186	1147	113038	107569	-	-	TRAF2	CHUK	MGC:45012|TRAP|TRAP3	IKBKA|IKK-alpha|IKK1|IKKA|NFKBIKA|TCF16	Co-localization	physical	Chen TC (2014)	25241761	9606	9606	High Throughput	-	-	-	in situ PLA	-	BIOGRID
1505057	3551	7186	109767	113038	-	-	IKBKB	TRAF2	IKK-beta|IKK2|IKKB|IMD15|NFKBIKB	MGC:45012|TRAP|TRAP3	Co-localization	physical	Chen TC (2014)	25241761	9606	9606	Low Throughput	-	-	-	in situ PLA	-	BIOGRID
1506067	1956	7186	108276	113038	-	-	EGFR	TRAF2	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	MGC:45012|TRAP|TRAP3	PCA	physical	Petschnigg J (2014)	24658140	9606	9606	High Throughput	-	-	-	Mammalian-membrane two-hybrid assay (MaMTH)|Split ubiquitin-based method	-	BIOGRID
1506081	1956	7186	108276	113038	-	-	EGFR	TRAF2	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	MGC:45012|TRAP|TRAP3	Affinity Capture-Luminescence	physical	Petschnigg J (2014)	24658140	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1508442	7132	7186	112986	113038	-	-	TNFRSF1A	TRAF2	CD120a|FPF|MS5|TBP1|TNF-R|TNF-R-I|TNF-R55|TNFAR|TNFR1|TNFR1-d2|TNFR55|TNFR60|p55|p55-R|p60	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Lee CK (2015)	26212014	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1509793	2081	7186	108391	113038	-	-	ERN1	TRAF2	IRE1|IRE1P|IRE1a|hIRE1p	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Zeng T (2015)	25797626	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1510647	7124	7186	112979	113038	DADB-70P7.1	-	TNF	TRAF2	DIF|TNF-alpha|TNFA|TNFSF2	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Yamaguchi N (2015)	25911380	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1510680	7186	11072	113038	116255	-	-	TRAF2	DUSP14	MGC:45012|TRAP|TRAP3	MKP-L|MKP6	Biochemical Activity	physical	Yang CY (2016)	26521044	9606	9606	Low Throughput	-	Ubiquitination	-	E2: UbcH13-Uev1a|Figure 5	-	BIOGRID
1510681	11072	7186	116255	113038	-	-	DUSP14	TRAF2	MKP-L|MKP6	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Yang CY (2016)	26521044	9606	9606	Low Throughput	-	-	-	Figure 4	-	BIOGRID
1512403	7186	7186	113038	113038	-	-	TRAF2	TRAF2	MGC:45012|TRAP|TRAP3	MGC:45012|TRAP|TRAP3	Reconstituted Complex	physical	Ceccarelli A (2015)	26390021	9606	9606	Low Throughput	-	-	-	Traf2 exists as a trimer and monomer	-	BIOGRID
1512435	7185	7186	113037	113038	-	-	TRAF1	TRAF2	EBI6|MGC:10353	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Greenfeld H (2015)	25996949	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1514732	7186	6885	113038	112748	-	RP1-154G14.1	TRAF2	MAP3K7	MGC:45012|TRAP|TRAP3	MEKK7|TAK1|TGF1a	Affinity Capture-Western	physical	Tan B (2015)	26299341	9606	9606	Low Throughput	-	-	-	Figure 5	-	BIOGRID
1514830	7186	5071	113038	111105	-	KB-152G3.1	TRAF2	PARK2	MGC:45012|TRAP|TRAP3	AR-JP|LPRS2|PDJ|PRKN	Affinity Capture-Western	physical	Im E (2015)	25963095	9606	9606	Low Throughput	-	-	-	Figure 6	-	BIOGRID
1515201	7186	6256	113038	112168	-	-	TRAF2	RXRA	MGC:45012|TRAP|TRAP3	NR2B1	Affinity Capture-Western	physical	Zeng Z (2015)	25795708	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1515202	6256	7186	112168	113038	-	-	RXRA	TRAF2	NR2B1	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Zeng Z (2015)	25795708	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1517362	137886	7186	126491	113038	-	-	UBXN2B	TRAF2	p37	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Raman M (2015)	26389662	9606	9606	High Throughput	-	-	-	-	-	BIOGRID
1517590	7186	10399	113038	115671	-	HLC7	TRAF2	GNB2L1	MGC:45012|TRAP|TRAP3	Gnb2-rs1|H12.3|HLC-7|PIG21|RACK1	Affinity Capture-Western	physical	Lin J (2015)	26038599	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1520919	57506	7186	121570	113038	-	-	MAVS	TRAF2	CARDIF|IPS-1|IPS1|VISA	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Minassian A (2015)	26221961	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1521296	197259	7186	128244	113038	-	-	MLKL	TRAF2	hMLKL	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Petersen SL (2015)	25882049	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1521297	7186	197259	113038	128244	-	-	TRAF2	MLKL	MGC:45012|TRAP|TRAP3	hMLKL	Affinity Capture-Western	physical	Petersen SL (2015)	25882049	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1521298	8737	7186	114274	113038	-	-	RIPK1	TRAF2	RIP|RIP1	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Petersen SL (2015)	25882049	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1521299	329	7186	106826	113038	-	-	BIRC2	TRAF2	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	MGC:45012|TRAP|TRAP3	Biochemical Activity	physical	Petersen SL (2015)	25882049	9606	9606	Low Throughput	-	Ubiquitination	-	-	-	BIOGRID
1521615	7186	9618	113038	114979	-	-	TRAF2	TRAF4	MGC:45012|TRAP|TRAP3	CART1|MLN62|RNF83	Affinity Capture-Western	physical	Ren HY (2015)	25738361	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1522223	9099	7186	114553	113038	-	-	USP2	TRAF2	UBP41|USP9	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Mahul-Mellier AL (2012)	22659130	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
1522224	7186	9099	113038	114553	-	-	TRAF2	USP2	MGC:45012|TRAP|TRAP3	UBP41|USP9	Affinity Capture-Western	physical	Mahul-Mellier AL (2012)	22659130	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2204934	4217	7186	110381	113038	RP3-325F22.4	-	MAP3K5	TRAF2	ASK1|MAPKKK5|MEKK5	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Hwang SG (2014)	25098452	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2208523	958	7186	107396	113038	-	-	CD40	TRAF2	Bp50|CDW40|TNFRSF5|p50	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Yao X (2016)	27716849	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2208525	340061	7186	130988	113038	-	-	TMEM173	TRAF2	ERIS|MITA|MPYS|NET23|SAVI|STING|hMITA|hSTING	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Yao X (2016)	27716849	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2208762	7132	7186	112986	113038	-	-	TNFRSF1A	TRAF2	CD120a|FPF|MS5|TBP1|TNF-R|TNF-R-I|TNF-R55|TNFAR|TNFR1|TNFR1-d2|TNFR55|TNFR60|p55|p55-R|p60	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Jeong M (2017)	27321185	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2208804	3551	7186	109767	113038	-	-	IKBKB	TRAF2	IKK-beta|IKK2|IKKB|IMD15|NFKBIKB	MGC:45012|TRAP|TRAP3	Affinity Capture-Western	physical	Mei ZZ (2016)	27387502	9606	9606	Low Throughput	-	-	-	-	-	BIOGRID
2216172	64419	7186	122168	113038	-	-	MTMR14	TRAF2	C3orf29	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Li X (2016)	27432908	9606	9606	High Throughput	-	-	-	high-confidence candidate interacting protein	-	BIOGRID
2216570	7186	7185	113038	113037	-	-	TRAF2	TRAF1	MGC:45012|TRAP|TRAP3	EBI6|MGC:10353	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	1.0	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
2216928	7186	329	113038	106826	-	-	TRAF2	BIRC2	MGC:45012|TRAP|TRAP3	API1|HIAP2|Hiap-2|MIHB|RNF48|c-IAP1|cIAP1	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	1.0	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
2220875	7186	10010	113038	115328	-	-	TRAF2	TANK	MGC:45012|TRAP|TRAP3	I-TRAF|ITRAF|TRAF2	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.999998343	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
2222766	4055	7186	110233	113038	-	-	LTBR	TRAF2	CD18|D12S370|LT-BETA-R|TNF-R-III|TNFCR|TNFR-RP|TNFR2-RP|TNFR3|TNFRSF3	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.999991837	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.|Re-analysis of the data from the first paper, The BioPlex Network: A Systematic Exploration of the Human Interactome, PUBMED:26186194	-	BIOGRID
2223524	7186	55294	113038	120581	-	-	TRAF2	FBXW7	MGC:45012|TRAP|TRAP3	AGO|CDC4|FBW6|FBW7|FBX30|FBXO30|FBXW6|SEL-10|SEL10|hAgo|hCdc4	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.999985823	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
2224178	7186	284114	113038	129765	-	-	TRAF2	TMEM102	MGC:45012|TRAP|TRAP3	CBAP	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.999977684	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
2224891	7186	29110	113038	118878	-	-	TRAF2	TBK1	MGC:45012|TRAP|TRAP3	NAK|T2K	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.99996442	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
2230936	56616	7186	121157	113038	hCG_1782202	-	DIABLO	TRAF2	DFNA64|SMAC	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.999386677	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
2231769	7186	117177	113038	125566	-	-	TRAF2	RAB3IP	MGC:45012|TRAP|TRAP3	RABIN3	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.999167515	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
2232084	55093	7186	120405	113038	-	-	WDYHV1	TRAF2	C8orf32	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.999066178	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
2235122	7186	23219	113038	116826	-	-	TRAF2	FBXO28	MGC:45012|TRAP|TRAP3	CENP-30|Fbx28	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.997571473	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
2236844	57720	7186	121743	113038	-	-	GPR107	TRAF2	GCDRP|LUSTR1|bA138E2.2	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.996177062	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
2236897	54469	7186	119975	113038	HT032	-	ZFAND6	TRAF2	AWP1|ZA20D3|ZFAND5B	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.996128676	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
2237486	7186	7189	113038	113041	-	-	TRAF2	TRAF6	MGC:45012|TRAP|TRAP3	MGC:3310|RNF85	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.995559047	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
2239457	943	7186	107381	113038	-	-	TNFRSF8	TRAF2	CD30|D1S166E|Ki-1	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.993033195	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
2242698	939	7186	107377	113038	-	-	CD27	TRAF2	S152|S152. LPFS2|T14|TNFRSF7|Tp55	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.98673175	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.|Re-analysis of the data from the first paper, The BioPlex Network: A Systematic Exploration of the Human Interactome, PUBMED:26186194	-	BIOGRID
2248337	10446	7186	115711	113038	UNQ256/PRO293	-	LRRN2	TRAF2	FIGLER7|GAC1|LRANK1|LRRN5	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.967229304	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
2248866	7186	81689	113038	123569	-	GK004	TRAF2	ISCA1	MGC:45012|TRAP|TRAP3	HBLD2|ISA1|hIscA	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.964966584	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
2253200	7186	2932	113038	109187	-	-	TRAF2	GSK3B	MGC:45012|TRAP|TRAP3	-	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.942000514	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
2254200	27342	7186	118154	113038	-	-	RABGEF1	TRAF2	RABEX5|RAP1|rabex-5	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.935651876	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
2256670	7186	25793	113038	117326	-	LL22NC03-28H9.2	TRAF2	FBXO7	MGC:45012|TRAP|TRAP3	FBX|FBX07|FBX7|PARK15|PKPS	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.917951302	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
2261548	254773	7186	129047	113038	-	-	LYG2	TRAF2	LYGH	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.875855604	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID
2262146	60401	7186	121904	113038	UNQ2448/PRO5727/PRO34080	-	EDA2R	TRAF2	EDA-A2R|EDAA2R|TNFRSF27|XEDAR	MGC:45012|TRAP|TRAP3	Affinity Capture-MS	physical	Huttlin EL (2017)	28514442	9606	9606	High Throughput	0.870133462	-	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.|Re-analysis of the data from the first paper, The BioPlex Network: A Systematic Exploration of the Human Interactome, PUBMED:26186194	-	BIOGRID
